latitude,longitude,rwi,error
12.9510290,108.8195801,-0.098,0.411
10.3689583,105.9851074,0.490,0.423
21.5450657,106.9958496,-0.770,0.423
21.2381821,104.7985840,-0.072,0.383
10.2824911,105.8312988,0.710,0.401
10.9088300,106.9519043,0.283,0.410
13.9127399,108.9733887,0.199,0.407
9.2647792,104.8205566,-0.284,0.412
22.0550957,105.1501465,-0.024,0.386
9.6982277,106.1828613,0.186,0.409
20.9922139,107.2814941,0.671,0.477
20.1281550,105.4797363,0.200,0.393
11.1460662,107.4572754,-0.610,0.396
22.5430006,105.2600098,-0.545,0.319
14.3389038,108.4899902,-0.623,0.390
16.6677684,106.8640137,-0.299,0.384
18.4483464,105.6555176,-0.062,0.399
14.8704688,108.0725098,-0.596,0.331
21.9736132,105.9411621,-0.192,0.371
10.9735497,107.6110840,-0.016,0.379
11.2322862,107.6550293,0.081,0.414
14.6579971,108.8635254,-0.399,0.381
12.8010881,107.8747559,0.097,0.407
13.8060751,108.2263184,0.095,0.403
12.5438394,108.1384277,-0.074,0.409
19.5701418,105.8093262,0.374,0.419
10.8009324,105.8312988,0.100,0.401
21.3200806,105.4577637,0.979,0.434
20.4990639,106.4904785,0.121,0.399
21.4019335,106.6442871,0.017,0.395
21.8513017,105.4577637,-0.705,0.367
20.2931131,105.9631348,0.497,0.430
18.0727566,106.2707520,0.385,0.416
11.8350943,107.0178223,0.699,0.417
20.3549272,106.4245605,0.480,0.409
11.5123222,107.4572754,0.967,0.386
22.5632929,105.9411621,-0.059,0.396
21.0537441,106.5124512,0.530,0.424
18.8023178,105.4138184,0.580,0.386
15.8028247,107.6989746,-0.159,0.361
21.2586610,106.7541504,0.608,0.385
19.8183898,104.9743652,0.085,0.372
12.4151184,108.5778809,-0.558,0.366
21.6267923,105.7214355,0.479,0.401
21.1152490,106.7761230,-0.273,0.375
22.5024071,103.2824707,-0.319,0.398
13.5498812,109.0612793,0.119,0.411
12.2863336,107.3693848,-0.247,0.416
21.0537441,105.1721191,0.489,0.411
14.8704688,108.7976074,0.774,0.396
11.7275454,107.6330566,0.426,0.380
20.4784813,105.3259277,-0.131,0.405
20.8690774,104.7106934,0.212,0.404
9.8930985,105.6774902,0.525,0.421
20.3961229,105.3039551,0.152,0.358
11.2969342,107.1276855,0.053,0.395
11.0166883,106.2927246,0.370,0.417
10.9735497,108.2263184,-0.444,0.388
20.5196439,105.1281738,-0.141,0.337
9.6765684,105.4357910,0.488,0.407
21.4837405,105.6994629,0.051,0.393
13.9553920,107.6330566,0.532,0.401
21.5246269,107.9187012,0.503,0.429
10.7361753,105.4357910,0.257,0.407
21.1152490,105.8752441,0.943,0.525
20.1900348,105.6774902,0.484,0.409
20.0456105,105.6994629,-0.191,0.397
11.2753865,106.5563965,0.204,0.398
21.8716943,106.7980957,0.326,0.382
10.6714043,105.3918457,0.224,0.410
10.2176252,106.7541504,0.285,0.405
9.7631974,105.1721191,-0.604,0.409
20.1900348,105.1721191,-0.244,0.382
13.2078602,108.3581543,-0.259,0.404
9.9580298,105.3918457,0.515,0.414
19.3215109,105.8312988,0.408,0.420
19.7770419,105.6115723,0.458,0.410
21.0742486,107.3034668,0.046,0.388
21.0742486,106.3806152,0.604,0.416
20.3343253,105.5236816,-0.234,0.372
22.2179198,102.4255371,-0.300,0.397
11.7920798,108.5778809,0.379,0.399
10.9519780,106.6003418,0.913,0.439
13.6780130,107.5891113,-0.344,0.371
18.2815179,106.0070801,0.481,0.415
21.1152490,105.6115723,0.725,0.423
20.4578958,104.8645020,-0.491,0.313
21.8920839,106.7761230,-0.293,0.378
20.1900348,105.1062012,-0.839,0.370
21.6472167,105.0622559,0.350,0.406
8.7439361,104.9963379,0.310,0.419
9.5899171,105.1281738,0.096,0.406
10.8440961,107.6110840,-0.016,0.403
17.6126105,106.5344238,0.698,0.406
17.7800738,105.8752441,0.042,0.422
12.5867322,107.8088379,0.034,0.392
11.3400249,106.7321777,0.265,0.405
13.9767151,109.2370605,0.375,0.413
9.0044514,104.8864746,0.139,0.414
11.4907908,107.4792480,0.432,0.408
13.9767151,108.9953613,0.350,0.415
10.5202184,106.4245605,0.419,0.458
22.6038685,104.2272949,-0.171,0.353
11.7705700,106.7321777,0.065,0.400
22.2789302,102.4694824,-0.696,0.319
13.0580745,107.8308105,-0.653,0.384
20.8074712,106.4904785,0.521,0.394
9.9796707,106.2927246,0.283,0.410
10.8656756,107.0617676,0.412,0.398
9.3298312,105.8093262,0.337,0.405
23.1504616,105.5456543,-0.523,0.330
20.5813670,106.1169434,0.612,0.409
14.1046123,108.2482910,-0.731,0.364
8.7873681,105.2380371,-0.818,0.393
19.3837043,104.2272949,0.247,0.417
10.9951198,106.4685059,0.418,0.407
19.4044302,104.2932129,-0.120,0.404
12.7368003,109.1931152,-0.626,0.401
12.0715524,107.8308105,-0.952,0.377
21.5041851,106.4025879,0.120,0.393
15.6336167,107.9626465,-0.697,0.386
11.8996033,107.5451660,0.439,0.418
10.7145865,106.6442871,1.276,0.444
9.9580298,105.8752441,0.603,0.415
20.2725029,106.1828613,0.017,0.401
13.5285192,108.3142090,0.995,0.427
11.1891794,107.5012207,-0.083,0.476
9.3081485,105.7653809,0.661,0.419
16.2041247,107.8527832,0.177,0.426
21.8105080,106.5783691,0.404,0.374
10.1960002,105.9631348,0.454,0.413
20.2725029,105.5456543,0.011,0.390
14.9341696,108.2263184,-0.984,0.342
22.2789302,102.4035645,-0.017,0.386
20.9511796,103.7658691,-0.739,0.393
10.7361753,106.2048340,-0.437,0.413
20.6636257,104.9523926,0.788,0.410
10.9735497,106.3146973,0.690,0.411
11.4477230,106.0949707,-0.040,0.387
11.0598206,106.7321777,0.966,0.436
10.4986143,106.5783691,0.325,0.440
20.8280094,106.6442871,1.286,0.453
9.7631974,105.5676270,-0.197,0.413
9.9147437,105.0183105,-0.010,0.419
9.1997151,104.8425293,-0.090,0.413
15.4430906,108.6657715,0.233,0.427
10.1960002,106.7102051,0.439,0.438
17.1302914,106.7980957,0.184,0.411
21.7288855,105.5456543,-0.405,0.384
12.4151184,108.0505371,-0.547,0.400
10.3257277,106.0070801,0.659,0.408
21.9939882,106.5344238,-0.026,0.377
10.3905714,105.5017090,0.487,0.421
