latitude,longitude,rwi,error
13.6139558,-85.7922363,-0.495,0.390
12.5652867,-84.1662598,-0.716,0.339
13.3361750,-86.4074707,-0.548,0.470
12.9724418,-84.2761230,-0.498,0.309
11.6845141,-83.8806152,-0.598,0.318
11.7705700,-86.2316895,-0.367,0.378
12.9724418,-85.1770020,-0.598,0.340
14.5516838,-84.0124512,-0.162,0.369
12.8867796,-85.9680176,-0.356,0.394
12.2863336,-84.5178223,-0.517,0.331
12.0715524,-86.0778809,-0.373,0.431
11.7060306,-83.9465332,0.029,0.343
12.8867796,-85.2648926,-0.539,0.418
13.5285192,-84.6496582,-0.761,0.325
13.2292507,-85.0451660,-0.488,0.316
13.0152618,-85.3967285,-0.940,0.409
13.3147939,-85.8581543,-0.380,0.385
11.8996033,-86.1437988,0.769,0.432
14.0833011,-84.5837402,-0.780,0.304
11.8781020,-85.2868652,-0.054,0.317
14.1046123,-85.3747559,-0.877,0.301
13.0366691,-86.6711426,-0.360,0.297
12.8439375,-87.3742676,-0.497,0.366
11.7275454,-83.8586426,-0.396,0.319
13.1864679,-84.6496582,-0.606,0.302
13.5498812,-86.4514160,-0.697,0.383
13.6139558,-84.6496582,-0.741,0.301
12.6081759,-84.9572754,-0.489,0.317
12.8653594,-87.3962402,-0.238,0.388
12.4151184,-85.6384277,-0.687,0.457
13.5712413,-85.1770020,-0.598,0.308
12.5009395,-84.4299316,-0.408,0.335
14.2324377,-84.1223145,-0.130,0.311
12.3078021,-85.5725098,-0.381,0.314
11.8781020,-84.1223145,-0.395,0.402
13.0580745,-84.1223145,-0.515,0.324
12.8867796,-85.2868652,-0.316,0.375
12.1360050,-86.7370605,-0.011,0.489
13.2506393,-85.9680176,-0.695,0.406
13.3575541,-85.0012207,-0.665,0.301
12.6081759,-85.5944824,-0.511,0.304
11.7490585,-84.7155762,-0.536,0.326
11.7705700,-83.8586426,-0.543,0.321
13.9340669,-84.3640137,-0.009,0.418
13.5071552,-85.8801270,-0.669,0.312
13.2506393,-86.7370605,-0.720,0.310
12.5867322,-84.7155762,-0.526,0.345
12.4151184,-87.0227051,-0.731,0.350
13.8914108,-85.0891113,-1.035,0.300
14.2537350,-84.2541504,-0.700,0.310
11.8565990,-86.2976074,0.096,0.432
11.7060306,-86.0559082,-0.414,0.456
12.6296178,-86.5173340,-0.203,0.352
13.0794780,-84.2761230,-0.875,0.309
12.3721972,-85.7702637,-0.402,0.310
13.6993616,-84.4299316,-1.068,0.334
13.3789314,-85.3747559,-0.593,0.370
12.2004420,-86.0339355,-0.287,0.428
13.5498812,-83.5290527,-0.379,0.318
12.9296144,-86.4733887,-0.643,0.395
12.8867796,-86.7150879,-0.511,0.300
13.4003068,-86.0119629,-0.922,0.321
12.8867796,-85.9240723,-0.300,0.479
14.1685340,-83.9685059,-0.314,0.324
13.1864679,-84.9572754,0.726,0.485
11.6845141,-84.9133301,-0.388,0.398
13.8914108,-84.0783691,-0.818,0.332
11.7275454,-83.9465332,-0.863,0.319
13.8487469,-85.5944824,0.026,0.324
12.9081979,-84.0783691,-0.977,0.326
14.6792536,-84.2541504,-0.352,0.324
12.1574857,-84.6496582,-0.415,0.330
13.0794780,-85.9240723,-0.423,0.383
13.5498812,-85.9899902,-0.732,0.343
11.0166883,-84.4519043,-0.801,0.408
13.3789314,-85.8581543,-0.569,0.341
13.2934109,-86.1657715,-0.324,0.361
11.0813844,-84.5837402,-0.155,0.362
13.1222796,-85.8361816,-0.477,0.309
13.4644216,-85.4406738,-0.170,0.297
11.6414761,-85.0671387,-0.577,0.344
12.9938527,-86.8688965,-0.207,0.400
13.5925995,-84.3200684,-0.485,0.306
12.6939327,-84.7375488,-0.283,0.312
13.1864679,-85.6604004,-0.789,0.328
13.5285192,-86.6931152,-0.401,0.390
12.2648633,-85.2648926,-0.364,0.318
12.4151184,-84.0563965,-0.434,0.352
12.2004420,-84.1223145,-0.301,0.457
12.8010881,-85.7043457,-0.256,0.359
13.6780130,-85.8142090,-0.520,0.351
14.1046123,-84.6276855,-0.659,0.304
12.0070844,-85.3308105,-0.594,0.322
14.0619878,-85.4626465,-0.806,0.317
13.6139558,-86.2097168,-0.551,0.325
12.7796606,-85.5725098,-0.086,0.385
13.1864679,-85.3747559,-0.213,0.328
12.7153674,-84.2102051,-0.664,0.311
12.9724418,-84.7155762,-0.618,0.408
13.4644216,-86.0119629,-0.173,0.298
13.6780130,-86.4953613,-0.339,0.347
12.4365763,-84.8254395,-0.626,0.399
13.6353101,-85.0012207,-0.397,0.379
11.8350943,-85.9899902,-0.370,0.415
12.7796606,-86.0339355,-0.145,0.396
12.8867796,-85.7043457,-0.682,0.309
13.7420528,-84.5617676,-0.752,0.317
11.7490585,-86.2536621,-0.342,0.328
12.2433913,-85.8142090,-0.557,0.314
12.5223904,-84.7155762,-0.409,0.337
13.6993616,-85.4846191,-0.562,0.429
13.8700799,-85.8801270,-0.608,0.359
13.1864679,-85.3308105,-0.484,0.313
13.8700799,-85.4626465,-0.521,0.301
11.7060306,-86.0339355,-0.216,0.451
13.7420528,-86.2097168,-0.709,0.319
13.4430519,-86.1437988,-0.197,0.328
13.1436775,-86.8469238,-0.692,0.346
12.8653594,-85.2429199,-0.641,0.321
13.4430519,-85.4406738,-0.276,0.312
13.2506393,-85.0671387,-0.567,0.300
