latitude,longitude,rwi,error
16.1830238,-10.4919434,-0.220,0.260
16.4992989,-11.1511230,-0.608,0.257
16.5203656,-13.2385254,-0.611,0.263
15.2099875,-12.0300293,-0.456,0.267
16.5624922,-16.2268066,-0.592,0.393
15.6759319,-9.3273926,-0.366,0.308
17.2981985,-14.3371582,-0.567,0.392
15.6759319,-11.0852051,-0.466,0.260
17.0672871,-12.8649902,-0.374,0.255
16.6677684,-14.8205566,-0.488,0.263
16.0563712,-12.1838379,-0.430,0.260
19.4044302,-15.3918457,-0.577,0.372
15.8873757,-6.0534668,-0.824,0.261
17.2562360,-10.8435059,-0.543,0.261
15.6336167,-10.4260254,-0.563,0.267
16.9201944,-14.9523926,-0.771,0.259
15.9718913,-11.5026855,-0.231,0.258
16.4150090,-11.9860840,0.001,0.256
16.7729866,-16.0949707,-0.485,0.280
15.5066188,-7.3718262,-0.792,0.269
17.1512882,-13.3703613,-0.532,0.256
16.0774856,-11.1730957,-0.652,0.258
16.0774856,-9.1955566,-0.870,0.263
16.5203656,-8.0749512,-0.623,0.263
16.4782298,-9.9426270,-0.352,0.294
18.2606530,-16.0070801,-0.099,0.330
17.1092924,-15.1062012,-0.419,0.319
17.3401514,-12.4255371,-0.414,0.263
16.2674138,-13.1066895,-0.620,0.266
15.2735868,-12.4914551,-0.504,0.263
16.7940233,-16.1169434,-0.819,0.260
16.3939308,-7.0422363,-0.881,0.280
18.1354112,-15.9411621,1.344,0.361
16.3517676,-12.7990723,-0.682,0.263
16.4150090,-10.4260254,-0.498,0.259
16.4782298,-12.7111816,-0.475,0.262
16.6046096,-16.1828613,-0.918,0.266
15.6124559,-5.5261230,0.076,0.258
16.9412147,-13.3703613,-0.097,0.290
16.5624922,-12.0959473,-0.727,0.257
16.6467178,-14.8425293,-0.678,0.268
16.7098626,-11.1511230,-0.585,0.257
15.2947823,-12.3156738,-0.591,0.274
16.7940233,-9.8547363,-0.825,0.259
20.5402210,-15.5017090,0.158,0.371
16.2252233,-6.9543457,-0.595,0.264
16.5414301,-13.0847168,-0.562,0.262
16.3728503,-8.8659668,-0.610,0.390
17.3611242,-14.8645020,-0.406,0.254
16.7309063,-12.6013184,-0.515,0.256
15.9296380,-11.4147949,-0.291,0.258
15.7182383,-6.3171387,-0.340,0.263
15.6124559,-10.7775879,-0.526,0.267
16.7309063,-14.9304199,-1.190,0.263
16.4782298,-10.7116699,-0.332,0.259
19.0932663,-15.1062012,-0.114,0.260
16.5624922,-7.5036621,0.208,0.265
16.4571585,-12.0739746,-0.572,0.259
16.1408153,-12.5573730,-0.823,0.262
15.7816814,-7.8332520,-0.234,0.267
16.5835521,-14.2053223,-0.705,0.394
16.3517676,-12.6013184,-1.042,0.262
15.6124559,-8.0310059,-0.435,0.268
15.1675773,-12.2497559,-0.298,0.263
16.0141357,-9.8107910,-1.279,0.264
15.5489602,-7.6794434,-0.465,0.273
16.5624922,-15.5456543,-0.221,0.281
16.8781467,-13.8757324,0.214,0.305
16.4992989,-11.4367676,-0.875,0.279
15.7182383,-12.5573730,-0.805,0.266
17.0462809,-10.8215332,-0.924,0.275
16.5624922,-11.1071777,-0.266,0.281
17.0672871,-12.0739746,-0.150,0.257
15.7182383,-8.6901855,-0.599,0.267
15.9718913,-12.7551270,-0.707,0.263
16.4150090,-13.9196777,-0.698,0.272
15.6124559,-13.1506348,-0.684,0.287
15.1463690,-11.8981934,-0.282,0.274
16.4782298,-9.4812012,-0.209,0.276
17.2142640,-12.7551270,-0.689,0.255
17.6754275,-12.5354004,-0.534,0.298
15.7605359,-7.1081543,0.159,0.268
15.5912928,-7.5256348,-0.699,0.268
16.4150090,-8.9318848,-0.457,0.260
19.6115432,-12.9748535,-0.344,0.254
15.8239658,-8.8439941,-0.076,0.266
15.7182383,-9.3054199,-0.476,0.295
17.0882909,-12.8649902,-0.589,0.254
17.4869108,-13.6340332,-0.794,0.257
16.0352546,-12.5793457,-0.372,0.311
16.5414301,-11.1291504,-0.568,0.257
17.3611242,-12.4475098,-0.334,0.338
20.6019358,-13.1066895,-0.325,0.240
15.7393882,-7.3718262,-1.016,0.268
15.7816814,-11.9860840,-0.705,0.262
15.4430906,-9.9865723,-1.038,0.281
16.4782298,-8.0310059,-0.211,0.263
16.0985977,-6.9543457,-0.560,0.267
17.2142640,-13.1066895,-0.718,0.256
16.2885057,-7.0642090,-0.271,0.265
17.0252724,-15.8093262,-0.324,0.328
16.2252233,-12.2277832,-0.525,0.258
15.9718913,-12.0300293,-0.410,0.261
17.4659524,-14.9084473,-0.164,0.268
16.4571585,-12.9309082,-0.983,0.262
15.5277906,-12.5134277,-0.391,0.266
21.2586610,-16.5344238,-0.850,0.265
15.5701276,-6.9543457,-0.466,0.282
15.5277906,-7.8771973,-0.144,0.272
16.5414301,-8.3386230,-0.656,0.260
15.6970862,-9.4812012,-0.231,0.263
15.4219101,-12.2497559,-0.196,0.338
15.0615146,-11.9421387,-0.141,0.271
16.6467178,-14.7106934,-0.427,0.265
16.9622326,-16.0949707,-0.825,0.435
16.4360849,-7.7673340,-0.546,0.265
16.5414301,-15.7873535,-0.405,0.386
